verdict,variant,err_low,err_high
תפ_69612-01-23,baseline (median),15.0,24.0
תפ_33183-03-18,baseline (median),3.0,6.0
תפ_986-06-21,baseline (median),1.0,4.0
תפ_33200-05-20,baseline (median),12.0,26.0
תפ_65592-01-23,baseline (median),3.0,0.0
תפ_58790-08-18,baseline (median),3.0,6.0
תפ_23774-03-17,baseline (median),1.0,0.0
תפ_26717-06-14,baseline (median),3.0,9.0
תפ_15712-06-13,baseline (median),6.0,9.0
תפ_52504-10-20,baseline (median),31.0,36.0
תפ_24251-07-13,baseline (median),1.0,8.0
תפ_15263-09-18,baseline (median),31.0,48.0
תפ_60057-12-19,baseline (median),0.0,2.0
תפ_28162-11-16,baseline (median),6.0,12.0
תפ_620-01-17,baseline (median),45.0,66.0
תפ_11475-02-14,baseline (median),21.0,42.0
תפ_33040-09-24,baseline (median),15.0,24.0
תפ_26563-10-14,baseline (median),3.0,12.0
תפ_35904-07-14,baseline (median),1.0,26.0
תפ_13048-04-21,baseline (median),15.0,24.0
תפ_50074-12-12,baseline (median),8.0,9.0
תפ_16802-02-20,baseline (median),7.0,6.0
תפ_37468-09-16,baseline (median),27.0,60.0
תפ_22679-09-16,baseline (median),57.0,78.0
תפ_27605-10-20,baseline (median),8.0,16.0
תפ_44360-07-17,baseline (median),4.0,14.0
תפ_71101-01-24,baseline (median),31.0,36.0
תפ_37002-02-16,baseline (median),4.0,6.0
תפ_32933-12-15,baseline (median),3.0,12.0
תפ_11314-11-16,baseline (median),7.0,16.0
תפ_19965-12-18,baseline (median),9.0,15.0
תפ_9620-11-14,baseline (median),27.0,30.0
תפ_7926-07-18,baseline (median),9.0,15.0
תפ_266-06-18,baseline (median),6.0,9.0
תפ_34271-10-18,baseline (median),3.0,9.0
תפ_11739-03-21,baseline (median),39.0,72.0
תפ_67359-02-24,baseline (median),4.0,2.0
תפ_66755-06-20,baseline (median),3.0,0.0
תפ_49106-03-21,baseline (median),1.0,0.0
תפ_58193-03-23,baseline (median),15.0,31.0
תפ_15709-10-19,baseline (median),13.0,10.0
תפ_10812-12-21,baseline (median),19.0,36.0
תפ_41751-11-22,baseline (median),1.0,4.0
תפ_40577-09-18,baseline (median),8.0,16.0
תפ_35568-01-23,baseline (median),5.0,0.0
תפ_13525-04-21,baseline (median),3.0,10.0
תפ_1187-04-22,baseline (median),16.0,26.0
תפ_8202-11-19,baseline (median),5.0,12.0
תפ_28288-11-15,baseline (median),9.0,6.0
תפ_34353-03-17,baseline (median),1.0,12.0
תפ_30913-02-21,baseline (median),5.0,6.0
תפ_1231-03-14,baseline (median),3.0,6.0
תפ_10096-02-22,baseline (median),3.0,0.0
תפ_25307-08-16,baseline (median),6.0,10.0
תפ_34497-06-22,baseline (median),0.0,0.0
תפ_6270-11-19,baseline (median),7.0,8.0
תפ_51953-01-23,baseline (median),3.0,0.0
תפ_21712-09-15,baseline (median),9.0,16.0
תפ_22080-10-16,baseline (median),21.0,36.0
תפ_21127-08-21,baseline (median),27.0,36.0
תפ_47589-10-22,baseline (median),0.0,0.0
תפ_44642-02-16,baseline (median),0.0,0.0
תפ_23408-05-15,baseline (median),15.0,16.0
תפ_28544-01-21,baseline (median),13.0,24.0
תפ_32174-07-20,baseline (median),3.0,12.0
תפ_42361-08-23,baseline (median),35.0,42.0
תפ_31736-06-21,baseline (median),0.0,4.0
תפ_412-10-16,baseline (median),3.0,12.0
תפ_318-01-21,baseline (median),0.0,0.0
תפ_68352-01-18,baseline (median),29.0,44.0
תפ_45593-12-23,baseline (median),3.0,12.0
תפ_2717-07-16,baseline (median),9.0,12.0
תפ_47908-06-19,baseline (median),3.0,6.0
תפ_43664-01-14,baseline (median),1.0,6.0
תפ_13748-03-15,baseline (median),3.0,0.0
תפ_6163-03-19,baseline (median),9.0,18.0
תפ_4621-02-23,baseline (median),6.0,6.0
תפ_10427-03-22,baseline (median),3.0,6.0
תפ_30131-09-24,baseline (median),3.0,0.0
תפ_20484-05-16,baseline (median),9.0,15.0
תפ_26494-03-13,baseline (median),1.0,0.0
תפ_42653-08-23,baseline (median),17.0,24.0
תפ_7342-04-19,baseline (median),9.0,16.0
תפ_7271-08-21,baseline (median),7.0,12.0
תפ_72468-05-23,baseline (median),7.0,14.0
תפ_40440-10-12,baseline (median),9.0,12.0
תפ_70401-02-19,baseline (median),11.0,22.0
תפ_60029-08-18,baseline (median),1.0,6.0
תפ_28565-05-24,baseline (median),3.0,2.0
תפ_28736-03-20,baseline (median),3.0,12.0
תפ_63997-02-19,baseline (median),15.0,16.0
תפ_26896-07-16,baseline (median),2.0,6.0
תפ_41688-08-17,baseline (median),1.0,9.0
תפ_4413-05-13,baseline (median),3.0,6.0
תפ_30989-10-13,baseline (median),3.0,16.0
תפ_34196-02-24,baseline (median),7.0,12.0
תפ_10639-08-22,baseline (median),6.0,12.0
תפ_19505-01-18,baseline (median),3.0,4.0
תפ_5649-09-21,baseline (median),27.0,48.0
תפ_23454-02-17,baseline (median),9.0,14.0
תפ_45117-01-18,baseline (median),27.0,36.0
תפ_26039-03-12,baseline (median),6.0,12.0
תפ_16419-02-21,baseline (median),5.0,10.0
תפ_3302-04-18,baseline (median),1.0,4.0
תפ_17029-07-18,baseline (median),3.0,9.0
תפ_63696-02-18,baseline (median),1.0,4.0
תפ_42956-04-22,baseline (median),11.0,18.0
תפ_51017-08-24,baseline (median),5.0,14.0
תפ_55487-09-22,baseline (median),7.0,14.0
תפ_48799-06-16,baseline (median),15.0,36.0
תפ_1582-08-23,baseline (median),1.0,0.0
תפ_50970-11-21,baseline (median),33.0,48.0
תפ_13861-04-17,baseline (median),15.0,24.0
תפ_20510-04-16,baseline (median),9.0,6.0
תפ_27103-01-18,baseline (median),0.0,0.0
תפ_62059-03-14,baseline (median),3.0,24.0
תפ_29209-08-21,baseline (median),9.0,12.0
תפ_21923-08-22,baseline (median),7.0,12.0
תפ_73351-01-23,baseline (median),10.0,19.0
תפ_3725-08-17,baseline (median),3.0,0.0
תפ_35581-05-22,baseline (median),8.0,12.0
תפ_8417-04-22,baseline (median),3.0,0.0
תפ_7994-06-21,baseline (median),3.0,6.0
תפ_19985-04-14,baseline (median),9.0,9.0
תפ_35204-09-21,baseline (median),39.0,36.0
תפ_893-03-22,baseline (median),3.0,6.0
תפ_26709-06-14,baseline (median),3.0,6.0
תפ_18593-06-21,baseline (median),3.0,6.0
תפק_19437-12-16,baseline (median),8.0,14.0
תפ_54472-09-22,baseline (median),7.0,9.0
תפ_1318-11-12,baseline (median),3.0,3.0
תפ_8127-05-22,baseline (median),9.0,12.0
תפ_10335-07-17,baseline (median),3.0,0.0
תפ_23190-04-21,baseline (median),14.0,24.0
תפ_1338-12-20,baseline (median),6.0,6.0
תפ_34055-07-13,baseline (median),1.0,0.0
תפ_65302-03-22,baseline (median),6.0,12.0
תפ_5858-02-20,baseline (median),21.0,30.0
תפ_24953-08-24,baseline (median),1.0,4.0
תפ_50521-11-18,baseline (median),0.0,0.0
תפ_44070-11-23,baseline (median),7.0,14.0
תפ_42272-05-17,baseline (median),15.0,24.0
תפ_55068-09-14,baseline (median),1.0,6.0
תפ_41870-05-22,baseline (median),13.0,20.0
תפ_51451-02-17,baseline (median),99.0,156.0
תפ_53219-03-14,baseline (median),9.0,12.0
תפ_37287-04-15,baseline (median),19.0,32.0
תפ_33475-10-17,baseline (median),0.0,0.0
תפ_12451-03-23,baseline (median),7.0,14.0
תפ_49410-09-23,baseline (median),3.0,6.0
תפ_43841-11-19,baseline (median),7.0,6.0
תפ_9844-11-21,baseline (median),1.0,0.0
תפ_380-04-21,baseline (median),2.0,6.0
תפ_13065-08-15,baseline (median),1.0,0.0
תפ_44477-08-20,baseline (median),21.0,30.0
תפ_68942-01-19,baseline (median),12.0,24.0
תפ_36543-01-14,baseline (median),4.0,6.0
תפ_10689-10-17,baseline (median),3.0,9.0
תפ_49367-12-10,baseline (median),3.0,0.0
תפ_64678-09-14,baseline (median),9.0,16.0
תפ_33697-12-18,baseline (median),9.0,8.0
תפ_46321-07-15,baseline (median),3.0,6.0
תפ_62580-12-18,baseline (median),6.0,15.0
תפ_41280-09-16,baseline (median),57.0,84.0
תפ_37265-02-20,baseline (median),3.0,6.0
תפ_21460-05-14,baseline (median),9.0,12.0
עפ_6029-03,baseline (median),1.0,4.0
תפ_48479-07-22,baseline (median),5.0,12.0
תפ_44658-09-22,baseline (median),2.0,0.0
תפ_33509-06-13,baseline (median),15.0,24.0
תפ_4911-12-16,baseline (median),9.0,16.0
תפ_17268-12-15,baseline (median),9.0,12.0
תפ_34399-08-14,baseline (median),3.0,12.0
תפ_46018-03-14,baseline (median),9.0,32.0
פלא_365939-14,baseline (median),9.0,18.0
תפ_3256-16,baseline (median),3.0,12.0
תפ_21557-06-16,baseline (median),3.0,8.0
תפ_3122-10-22,baseline (median),1.0,6.0
תפ_47209-08-15,baseline (median),4.0,10.0
תפ_40639-10-17,baseline (median),3.0,9.0
תפ_17384-09-17,baseline (median),3.0,9.0
תפ_30506-01-22,baseline (median),9.0,12.0
תפ_24516-06-21,baseline (median),7.0,8.0
תפ_33834-02-20,baseline (median),6.0,11.0
תפ_56864-09-14,baseline (median),15.0,24.0
תפ_60914-01-14,baseline (median),9.0,16.0
תפ_42974-11-12,baseline (median),1.0,6.0
תפ_58591-08-18,baseline (median),27.0,48.0
תפ_35299-09-23,baseline (median),5.0,4.0
תפ_51810-03-15,baseline (median),6.0,16.0
תפ_3576-03-18,baseline (median),7.0,9.0
תפ_50774-11-15,baseline (median),3.0,0.0
תפ_12672-11-21,baseline (median),11.0,16.0
תפ_12495-01-15,baseline (median),1.0,6.0
תפ_42566-08-23,baseline (median),3.0,12.0
תפ_68908-02-19,baseline (median),9.0,18.0
תפ_9696-09-13,baseline (median),4.0,12.0
תפ_35569-02-23,baseline (median),27.0,36.0
תפ_36431-04-15,baseline (median),9.0,14.0
תפ_57931-05-20,baseline (median),7.0,12.0
תפ_34898-10-21,baseline (median),5.0,12.0
תפ_7236-05-22,baseline (median),4.0,12.0
תפ_32546-04-16,baseline (median),1.0,4.0
תפ_25269-01-20,baseline (median),6.0,12.0
תפ_39647-01-20,baseline (median),9.0,6.0
תפ_31963-09-22,baseline (median),9.0,16.0
תפ_45171-02-14,baseline (median),0.0,0.0
תפ_4429-02-24,baseline (median),5.0,6.0
תפ_51886-02-24,baseline (median),31.0,41.0
תפ_40063-03-18,baseline (median),3.0,0.0
תפ_20487-10-16,baseline (median),3.0,0.0
תפ_59243-05-13,baseline (median),9.0,16.0
תפ_10316-06-13,baseline (median),3.0,0.0
תפ_25530-06-20,baseline (median),11.0,21.0
תפ_802-12-22,baseline (median),9.0,18.0
תפ_45996-07-21,baseline (median),9.0,16.0
תפ_41597-11-23,baseline (median),0.0,6.0
תפ_30310-09-23,baseline (median),0.0,4.0
תפ_54838-11-22,baseline (median),1.0,4.0
תפ_21547-12-21,baseline (median),0.0,6.0
תפ_61659-01-20,baseline (median),5.0,0.0
תפ_68841-01-18,baseline (median),3.0,14.0
תפ_33848-05-14,baseline (median),9.0,16.0
תפ_4677-02-14,baseline (median),3.0,12.0
תפ_9705-01-21,baseline (median),9.0,14.0
תפ_19005-11-20,baseline (median),16.0,26.0
תפ_21322-10-19,baseline (median),1.0,7.0
תפ_33798-05-18,baseline (median),1.0,0.0
תפ_27340-04-18,baseline (median),1.0,6.0
תפ_3170-10-24,baseline (median),11.0,16.0
תפ_29159-08-22,baseline (median),7.0,6.0
תפח_55855-08-20,baseline (median),99.0,156.0
תפ_47627-07-15,baseline (median),15.0,24.0
תפ_63774-01-19,baseline (median),3.0,4.0
תפ_56824-09-20,baseline (median),45.0,84.0
תפ_13774-03-21,baseline (median),0.0,4.0
תפ_55187-03-18,baseline (median),5.0,0.0
תפ_41072-03-14,baseline (median),3.0,6.0
תפ_47466-10-18,baseline (median),13.0,24.0
תפ_30094-09-19,baseline (median),2.0,6.0
תפ_8304-05-20,baseline (median),9.0,16.0
תפ_18203-04-19,baseline (median),6.0,12.0
תפ_19981-06-16,baseline (median),1.0,4.0
תפ_2415-12-13,baseline (median),9.0,12.0
תפ_51899-07-21,baseline (median),10.0,19.0
תפ_56159-09-14,baseline (median),3.0,10.0
תפ_67105-12-14,baseline (median),9.0,16.0
תפ_2211-11-19,baseline (median),15.0,24.0
תפ_27864-06-19,baseline (median),3.0,6.0
תפ_43941-10-14,baseline (median),9.0,12.0
תפק_11489-02-23,baseline (median),3.0,0.0
תפ_30964-11-18,baseline (median),4.0,12.0
תפ_35571-06-24,baseline (median),15.0,26.0
תפ_50841-04-22,baseline (median),4.0,15.0
תפ_8696-08-12,baseline (median),15.0,24.0
תפ_906-01-22,baseline (median),6.0,12.0
תפ_6553-05-14,baseline (median),3.0,12.0
תפ_9228-05-21,baseline (median),9.0,16.0
תפ_10029-03-21,baseline (median),3.0,0.0
תפ_41730-12-19,baseline (median),7.0,14.0
תפ_70274-07-20,baseline (median),9.0,18.0
תפ_44250-12-15,baseline (median),1.0,0.0
תפח_29984-11-12,baseline (median),51.0,72.0
תפ_19902-12-16,baseline (median),45.0,66.0
תפ_5076-04-22,baseline (median),17.0,24.0
תפ_42808-01-24,baseline (median),15.0,24.0
תפ_4039-05-19,baseline (median),13.0,16.0
תפ_49156-08-15,baseline (median),2.0,6.0
תפ_53124-07-19,baseline (median),9.0,12.0
תפ_53777-03-22,baseline (median),0.0,6.0
תפ_20354-10-21,baseline (median),7.0,12.0
תפ_63672-03-19,baseline (median),1.0,0.0
תפ_16168-08-15,baseline (median),21.0,36.0
תפ_2230-06-18,baseline (median),7.0,12.0
תפ_66385-03-22,baseline (median),11.0,21.0
תפ_42225-09-17,baseline (median),0.0,6.0
תפ_40886-04-24,baseline (median),3.0,9.0
תפ_61181-02-19,baseline (median),5.0,12.0
תפ_45181-01-14,baseline (median),3.0,6.0
תפ_2791-06-18,baseline (median),3.0,12.0
תפ_10150-06-13,baseline (median),9.0,9.0
תפ_45065-03-13,baseline (median),2.0,6.0
תפ_22981-12-22,baseline (median),9.0,14.0
תפ_25034-03-13,baseline (median),9.0,18.0
תפ_46735-02-20,baseline (median),9.0,12.0
תפ_16540-08-21,baseline (median),39.0,60.0
תפ_14734-11-19,baseline (median),9.0,12.0
תפ_56566-08-20,baseline (median),7.0,12.0
תפ_13667-09-17,baseline (median),6.0,12.0
תפ_8681-02-23,baseline (median),9.0,12.0
תפ_16690-05-19,baseline (median),0.0,0.0
תפ_44501-11-16,baseline (median),4.0,6.0
תפ_1506-02-24,baseline (median),0.0,6.0
פל_7576-10-21,baseline (median),9.0,11.0
תפ_1430-07-23,baseline (median),1.0,0.0
תפ_16800-01-24,baseline (median),7.0,6.0
תפ_53541-02-11,baseline (median),9.0,18.0
תפ_31735-07-21,baseline (median),9.0,6.0
תפ_58603-06-21,baseline (median),3.0,0.0
תפ_59045-12-20,baseline (median),6.0,12.0
תפ_72027-10-21,baseline (median),5.0,0.0
תפ_26298-07-23,baseline (median),0.0,0.0
תפ_52231-01-22,baseline (median),39.0,54.0
תפ_15091-06-21,baseline (median),3.0,12.0
תפ_42533-11-13,baseline (median),3.0,12.0
תפ_59087-01-18,baseline (median),2.0,9.0
תפ_34232-05-24,baseline (median),5.0,4.0
תפ_8222-04-24,baseline (median),11.0,16.0
תפ_27025-01-15,baseline (median),3.0,6.0
תפ_49875-05-23,baseline (median),3.0,0.0
תפ_12125-10-17,baseline (median),1.0,8.0
תפח_12866-10-12,baseline (median),3.0,0.0
תפ_47319-07-15,baseline (median),3.0,6.0
תפ_59947-08-20,baseline (median),15.0,16.0
תפ_38311-03-20,baseline (median),5.0,12.0
תפ_76300-05-23,baseline (median),33.0,36.0
תפ_43240-06-17,baseline (median),9.0,16.0
תפק_22029-08-19,baseline (median),2.0,0.0
תפ_3867-05-14,baseline (median),0.0,6.0
תפ_59596-08-18,baseline (median),1.0,0.0
תפ_14313-09-19,baseline (median),21.0,36.0
תפ_16958-01-14,baseline (median),3.0,12.0
תפ_19827-06-15,baseline (median),2.0,6.0
תפ_20825-08-14,baseline (median),8.0,21.0
תפ_35208-03-22,baseline (median),2.0,4.0
תפ_40239-09-17,baseline (median),33.0,72.0
תפ_47957-02-14,baseline (median),6.0,12.0
תפ_50219-07-15,baseline (median),1.0,4.0
תפ_18163-03-15,baseline (median),3.0,8.0
תפ_54848-11-16,baseline (median),3.0,0.0
תפ_50308-06-16,baseline (median),8.0,4.0
תפ_75842-07-24,baseline (median),1.0,0.0
תפ_1062-06-18,baseline (median),9.0,12.0
תפ_726-01-14,baseline (median),3.0,0.0
תפ_25332-01-18,baseline (median),3.0,9.0
תפ_13749-03-17,baseline (median),6.0,12.0
תפ_35359-03-20,baseline (median),1.0,4.0
תפ_32156-02-19,baseline (median),9.0,12.0
תפ_68754-10-21,baseline (median),1.0,6.0
תפ_42213-09-17,baseline (median),11.0,16.0
תפ_25150-08-23,baseline (median),0.0,0.0
תפ_20854-11-19,baseline (median),9.0,16.0
תפ_53886-06-16,baseline (median),3.0,6.0
תפ_29504-09-13,baseline (median),3.0,8.0
תפ_11868-03-19,baseline (median),3.0,0.0
תפ_60869-07-13,baseline (median),3.0,0.0
תפ_15727-06-23,baseline (median),135.0,216.0
תפ_39230-10-21,baseline (median),9.0,24.0
תפ_4712-02-24,baseline (median),1.0,4.0
תפ_58944-08-21,baseline (median),1.0,0.0
תפ_33582-01-23,baseline (median),15.0,26.0
תפ_56513-03-19,baseline (median),8.0,14.0
תפ_57425-01-22,baseline (median),15.0,26.0
תפ_13549-10-21,baseline (median),9.0,6.0
תפ_50319-08-18,baseline (median),1.0,12.0
תפ_40908-02-21,baseline (median),1.0,6.0
תפ_57043-06-16,baseline (median),9.0,16.0
תפ_60444-08-19,baseline (median),6.0,6.0
תפ_48984-02-17,baseline (median),9.0,12.0
תפ_1562-02-24,baseline (median),13.0,26.0
תפ_38578-12-20,baseline (median),9.0,24.0
תפ_27791-08-16,baseline (median),9.0,14.0
תפ_26019-02-18,baseline (median),21.0,36.0
תפ_4632-02-22,baseline (median),21.0,24.0
תפ_28397-10-19,baseline (median),14.0,27.0
תפ_51938-04-21,baseline (median),3.0,12.0
תפ_48352-05-15,baseline (median),9.0,16.0
תפ_37055-07-12,baseline (median),9.0,6.0
תפ_48983-06-18,baseline (median),9.0,16.0
תפ_20393-02-20,baseline (median),8.0,15.0
תפח_31343-04-19,baseline (median),21.0,36.0
תפ_25852-02-20,baseline (median),9.0,18.0
תפ_18985-06-12,baseline (median),3.0,0.0
תפ_9370-04-15,baseline (median),3.0,12.0
תפ_35856-06-18,baseline (median),4.0,10.0
תפ_21679-04-15,baseline (median),6.0,6.0
תפ_40512-02-20,baseline (median),7.0,6.0
תפ_45012-03-20,baseline (median),20.0,30.0
תפ_10054-09-19,baseline (median),3.0,10.0
תפ_31006-01-18,baseline (median),9.0,12.0
תפ_14284-06-21,baseline (median),31.0,31.0
תפ_13598-05-23,baseline (median),9.0,30.0
תפ_7902-07-23,baseline (median),3.0,6.0
תפ_60457-05-22,baseline (median),25.0,30.0
תפ_25134-10-22,baseline (median),27.0,36.0
תפ_24296-05-20,baseline (median),9.0,12.0
תפ_39259-05-22,baseline (median),6.0,12.0
תפ_16231-03-21,baseline (median),33.0,48.0
תפ_58605-05-19,baseline (median),9.0,12.0
תפ_19965-05-12,baseline (median),11.0,60.0
תפ_3618-03-23,baseline (median),0.0,0.0
תפ_29177-05-21,baseline (median),1.0,0.0
תפ_32363-02-18,baseline (median),2.0,6.0
תפ_25934-06-19,baseline (median),7.0,16.0
תפ_1277-05-20,baseline (median),11.0,21.0
תפ_49472-07-18,baseline (median),1.0,4.0
תפ_42413-01-20,baseline (median),9.0,16.0
תפ_57767-11-16,baseline (median),1.0,0.0
תפ_39111-09-13,baseline (median),9.0,6.0
תפ_54543-06-21,baseline (median),9.0,20.0
תפ_60450-12-23,baseline (median),0.0,0.0
תפ_26274-11-16,baseline (median),3.0,6.0
תפ_54826-08-16,baseline (median),3.0,12.0
תפ_607-10-13,baseline (median),39.0,54.0
תפ_39491-09-17,baseline (median),0.0,0.0
תפ_67527-03-18,baseline (median),45.0,66.0
תפ_9787-04-14,baseline (median),2.0,0.0
תפ_19856-07-22,baseline (median),7.0,15.0
תפ_31812-10-22,baseline (median),9.0,12.0
תפ_9733-02-21,baseline (median),1.0,4.0
תפ_15486-01-18,baseline (median),8.0,8.0
תפ_69325-10-21,baseline (median),1.0,4.0
תפ_10243-01-23,baseline (median),1.0,0.0
תפ_12546-04-16,baseline (median),3.0,6.0
תפ_28473-08-23,baseline (median),1.0,6.0
תפ_64314-11-16,baseline (median),4.0,4.0
תפ_18680-05-23,baseline (median),3.0,18.0
תפ_20931-12-20,baseline (median),1.0,4.0
תפ_46786-04-18,baseline (median),39.0,54.0
תפ_41189-09-15,baseline (median),4.0,12.0
תפ_32835-09-21,baseline (median),17.0,26.0
תפ_41828-05-15,baseline (median),3.0,6.0
תפ_1722-05-21,baseline (median),3.0,4.0
תפ_57378-09-20,baseline (median),11.0,16.0
תפ_7154-12-16,baseline (median),3.0,6.0
תפ_26520-04-14,baseline (median),9.0,15.0
תפ_542-12-12,baseline (median),5.0,12.0
תפ_14642-11-20,baseline (median),9.0,12.0
תפ_2679-03-18,baseline (median),4.0,9.0
תפ_40199-07-20,baseline (median),6.0,12.0
תפ_44174-05-21,baseline (median),0.0,0.0
תפ_20585-05-12,baseline (median),3.0,6.0
תפ_50864-05-23,baseline (median),1.0,6.0
תפ_43175-10-12,baseline (median),3.0,6.0
תפ_2907-05-16,baseline (median),3.0,9.0
תפ_35865-07-17,baseline (median),1.0,4.0
תפ_3919-12-20,baseline (median),1.0,0.0
תפ_31628-07-15,baseline (median),6.0,12.0
תפ_38735-11-23,baseline (median),0.0,6.0
תפ_14963-02-23,baseline (median),5.0,4.0
תפ_13690-04-17,baseline (median),51.0,60.0
תפ_39312-12-15,baseline (median),3.0,6.0
תפ_26839-11-16,baseline (median),1.0,12.0
תפ_45794-05-23,baseline (median),1.0,6.0
תפ_31394-12-15,baseline (median),3.0,0.0
תפ_31806-06-20,baseline (median),3.0,2.0
תפ_21800-08-23,baseline (median),1.0,4.0
תפ_13322-07-22,baseline (median),3.0,10.0
תפ_69225-11-16,baseline (median),9.0,12.0
תפ_62866-06-20,baseline (median),5.0,6.0
תפ_54272-11-23,baseline (median),9.0,12.0
תפ_33024-01-18,baseline (median),15.0,24.0
תפ_51933-05-12,baseline (median),1.0,0.0
תפ_8468-10-15,baseline (median),1.0,0.0
תפ_24748-08-22,baseline (median),9.0,12.0
תפ_46422-05-21,baseline (median),3.0,12.0
תפ_50621-12-11,baseline (median),3.0,24.0
תפ_39220-07-18,baseline (median),9.0,12.0
תפ_12699-05-15,baseline (median),3.0,12.0
תפ_2275-06-17,baseline (median),9.0,12.0
תפ_8988-11-22,baseline (median),21.0,30.0
תפ_31015-09-17,baseline (median),7.0,16.0
תפ_19469-07-22,baseline (median),15.0,26.0
תפ_6132-03-16,baseline (median),1.0,0.0
תפ_32523-12-13,baseline (median),3.0,6.0
תפ_37551-01-16,baseline (median),15.0,36.0
תפ_21616-12-12,baseline (median),3.0,6.0
תפ_28804-09-13,baseline (median),5.0,6.0
תפ_47474-01-14,baseline (median),57.0,78.0
תפק_6666-09-19,baseline (median),3.0,12.0
תפ_49374-04-14,baseline (median),1.0,6.0
תפ_38680-05-20,baseline (median),5.0,6.0
תפ_49034-02-19,baseline (median),9.0,16.0
תפ_16457-06-19,baseline (median),0.0,6.0
תפ_18216-09-16,baseline (median),9.0,12.0
תפ_65310-11-21,baseline (median),1.0,4.0
תפ_26828-05-16,baseline (median),9.0,12.0
תפ_64144-09-17,baseline (median),3.0,0.0
תפ_42796-02-24,baseline (median),15.0,24.0
תפ_50754-02-20,baseline (median),3.0,0.0
תפ_34197-11-21,baseline (median),21.0,24.0
