verdict,variant,err_low,err_high
תפ_9873-02-17,v3 sim≥50 softmax,4.0,16.0
תפ_19759-07-21,v3 sim≥50 softmax,2.773381650489476,5.637626139273891
תפח_18488-12-15,v3 sim≥50 softmax,7.131324400700876,13.674889623465646
תפ_12109-06-15,v3 sim≥50 softmax,6.006703749892523,2.081215971832087
תפ_39345-03-20,v3 sim≥50 softmax,7.55345595770763,8.306135008560055
תפ_36196-12-11,v3 sim≥50 softmax,4.378212571352549,7.66187199986696
תפ_31467-07-14,v3 sim≥50 softmax,9.0,24.0
תפ_53431-02-22,v3 sim≥50 softmax,53.58664025533771,84.71868639779555
תפ_16760-09-22,v3 sim≥50 softmax,1.8082844088173324,2.206776960935585
תפ_26417-03-17,v3 sim≥50 softmax,5.346725882229078,3.038882346333928
תפ_58148-11-14,v3 sim≥50 softmax,4.530488025577743,10.939023948844508
תפ_28360-02-13,v3 sim≥50 softmax,10.396874593992376,12.170037616134735
תפ_35684-04-18,v3 sim≥50 softmax,2.6546213860086283,4.505188403643814
תפ_28796-07-22,v3 sim≥50 softmax,12.272754136298019,8.432706856413489
תפ_30972-10-18,v3 sim≥50 softmax,17.248503538683405,26.344537459298394
תפ_13281-07-13,v3 sim≥50 softmax,5.197002332376247,11.622788207626485
תפ_13995-12-22,v3 sim≥50 softmax,4.830391402601521,3.703418738091486
תפ_16520-01-18,v3 sim≥50 softmax,32.772702943560056,15.227297056439937
תפ_36909-07-20,v3 sim≥50 softmax,0.8387897557898896,36.698691201492025
תפ_7658-05-14,v3 sim≥50 softmax,44.99999999999999,79.99999999999999
תפ_35397-07-21,v3 sim≥50 softmax,0.0,3.2222974019882145
תפ_21906-07-18,v3 sim≥50 softmax,7.651711592564965,16.900512800800783
תפ_64689-11-15,v3 sim≥50 softmax,2.9999999999999982,6.0
תפ_9179-04-16,v3 sim≥50 softmax,3.4895195019557796,5.086597382810055
תפ_40188-07-13,v3 sim≥50 softmax,72.00000000000001,72.0
תפ_3531-12-13,v3 sim≥50 softmax,24.0,48.0
תפ_3013-04-18,v3 sim≥50 softmax,2.0,0.0
תפ_59464-09-23,v3 sim≥50 softmax,8.690535214047724,2.303597987815536
תפ_17935-01-20,v3 sim≥50 softmax,5.083404723966822,2.219991450860981
תפ_13154-01-18,v3 sim≥50 softmax,5.181282119058935,1.8577803345530768
תפח_1010-09,v3 sim≥50 softmax,64.54116737861999,82.63875603183646
תפ_17057-08-20,v3 sim≥50 softmax,2.3313571337879395,2.1850519628924587
תפ_43271-05-21,v3 sim≥50 softmax,35.626437941124465,33.00557491609731
תפ_14824-12-13,v3 sim≥50 softmax,0.4982868018444595,1.4948604055333767
תפ_35105-06-12,v3 sim≥50 softmax,8.999999999999996,30.0
תפ_1516-10-16,v3 sim≥50 softmax,0.27569565184136025,1.7786607535417858
תפ_27050-03-20,v3 sim≥50 softmax,3.5,5.0
תפ_63155-05-23,v3 sim≥50 softmax,22.0,14.0
תפ_11843-03-20,v3 sim≥50 softmax,4.466480549914568,11.380557292883076
תפ_53496-03-18,v3 sim≥50 softmax,0.44759619305394516,1.0859232570314958
תפ_26069-10-19,v3 sim≥50 softmax,0.5523900439627152,0.9722046097737689
תפ_16505-02-18,v3 sim≥50 softmax,1.7259313809388033,1.0667648568984553
תפ_52390-06-19,v3 sim≥50 softmax,11.858849206824601,13.8920492087679
תפ_1578-04-13,v3 sim≥50 softmax,6.454594112879882,8.068242641099857
תפ_31862-05-13,v3 sim≥50 softmax,3.38589981180389,2.546694078365803
תפ_1178-06-21,v3 sim≥50 softmax,3.542807729818861,2.617123091927539
תפ_45561-04-17,v3 sim≥50 softmax,9.027411170488666,14.539403557577451
תפ_6961-02-22,v3 sim≥50 softmax,5.481372381223942,18.57764685746872
תפ_28486-11-15,v3 sim≥50 softmax,0.0,4.0
תפ_19272-12-19,v3 sim≥50 softmax,4.142539019025495,4.066805112163376
תפ_30391-06-20,v3 sim≥50 softmax,6.0,12.0
תפ_5000-12,v3 sim≥50 softmax,0.5481372381223935,13.64441171436718
תפ_21813-09-16,v3 sim≥50 softmax,1.775501756915837,3.420325139386769
תפ_37701-05-13,v3 sim≥50 softmax,6.0,0.0
תפ_63084-07-21,v3 sim≥50 softmax,13.32203174494944,9.713387578854132
תפ_26859-10-15,v3 sim≥50 softmax,15.084761261082296,17.173018978359806
תפ_58599-05-12,v3 sim≥50 softmax,26.0,42.0
תפ_30350-12-20,v3 sim≥50 softmax,15.936694370499097,17.239857948859424
תפ_33879-04-16,v3 sim≥50 softmax,14.0,30.0
תפ_21108-02-24,v3 sim≥50 softmax,0.8272007952540434,2.8972260416377793
תפ_535-12,v3 sim≥50 softmax,0.0,9.999999999999996
תפ_68096-11-21,v3 sim≥50 softmax,17.999999999999993,34.0
תפ_35512-06-17,v3 sim≥50 softmax,9.0,12.0
תפ_553-06-14,v3 sim≥50 softmax,2.3775406687981455,7.46951197442225
תפ_12466-10-21,v3 sim≥50 softmax,2.8998595980169846,2.36488896479095
תפ_27986-11-22,v3 sim≥50 softmax,1.2496500219785815,9.888776359178259
תפ_68763-07-20,v3 sim≥50 softmax,9.547637358580653,9.858525046853202
תפ_63355-02-23,v3 sim≥50 softmax,3.552713678800501e-15,5.0
תפ_13179-07-14,v3 sim≥50 softmax,6.806297801428453,5.850944868425685
תפ_22030-04-19,v3 sim≥50 softmax,6.000000000000007,18.0
תפ_50626-09-22,v3 sim≥50 softmax,7.692915879523035,9.579846744602833
תפ_43338-05-16,v3 sim≥50 softmax,1.0,2.0
תפ_19642-04-18,v3 sim≥50 softmax,1.9345160747333026,3.0504894995334553
תפ_998-08-14,v3 sim≥50 softmax,19.19343481603599,32.38686963207198
עפ_2933-19,v3 sim≥50 softmax,8.990781459083173,10.124348800830141
תפ_41830-12-21,v3 sim≥50 softmax,2.624169055522035,7.668776309779496
תפ_52557-08-15,v3 sim≥50 softmax,4.0,5.0
תפ_59067-10-21,v3 sim≥50 softmax,1.6759396856026356,12.845180103634839
תפ_55185-02-20,v3 sim≥50 softmax,2.614929386933049,3.108448720453808
תפ_26565-12-20,v3 sim≥50 softmax,6.966078991936541,1.4915944420492409
תפ_45339-12-20,v3 sim≥50 softmax,1.700243062648795,4.407614706757968
תפ_35608-04-18,v3 sim≥50 softmax,24.50465079555658,4.636974631398473
תפ_7279-05-21,v3 sim≥50 softmax,30.063886431062983,60.091266330089965
תפ_34694-09-21,v3 sim≥50 softmax,6.4834269844646535,12.056740062433647
תפ_48176-01-22,v3 sim≥50 softmax,21.619553747190743,35.65551500501924
תפ_67356-12-21,v3 sim≥50 softmax,8.709442558119804,4.470094245215776
תפ_51198-07-13,v3 sim≥50 softmax,12.0,24.0
תפ_15627-03-19,v3 sim≥50 softmax,1.2236950792528205,1.869125700429663
תפ_8290-04-15,v3 sim≥50 softmax,15.323765604942107,29.97307234726042
תפ_23533-01-24,v3 sim≥50 softmax,4.297695162404157,0.6792564616374008
תפ_50477-12-22,v3 sim≥50 softmax,4.175744761936439,15.081191619098298
תפ_26434-10-18,v3 sim≥50 softmax,12.0,18.0
תפ_49079-07-16,v3 sim≥50 softmax,69.00000000000001,92.0
תפ_39998-08-15,v3 sim≥50 softmax,1.905093983307534,6.381313381210063
תפ_51828-02-14,v3 sim≥50 softmax,1.7763568394002505e-15,19.999999999999993
תפ_20811-11-15,v3 sim≥50 softmax,9.215876571554947,16.581422882170457
תפ_18689-01-17,v3 sim≥50 softmax,14.192065393103483,26.384130786206967
תפ_10476-12-17,v3 sim≥50 softmax,13.840945584659913,21.681891169319826
תפ_45465-11-15,v3 sim≥50 softmax,0.0,12.0
תפ_61299-12-19,v3 sim≥50 softmax,3.6435859156900143,6.100491793186933
תפ_8999-05-14,v3 sim≥50 softmax,11.999999999999996,11.999999999999993
תפ_35695-12-15,v3 sim≥50 softmax,3.6296569046940146,4.35558828563282
תפ_56900-11-18,v3 sim≥50 softmax,8.000000000000004,4.0
תפ_27277-01-15,v3 sim≥50 softmax,1.0,12.0
תפ_26702-01-23,v3 sim≥50 softmax,30.0,18.0
תפ_39990-12-18,v3 sim≥50 softmax,37.3334045827043,55.27113397471608
תפ_11789-12-16,v3 sim≥50 softmax,16.048962423323026,23.789167868905025
תפ_62472-07-17,v3 sim≥50 softmax,3.0,7.0
תפ_61158-05-20,v3 sim≥50 softmax,0.27931320726667686,0.823198416415849
תפ_62597-10-17,v3 sim≥50 softmax,1.1432097758537392,5.572699274590299
תפ_10180-01-24,v3 sim≥50 softmax,10.55767666732617,1.5995226815467802
תפ_18912-06-23,v3 sim≥50 softmax,2.645305667619585,2.5306079828346597
תפ_70111-03-23,v3 sim≥50 softmax,2.4336048117023026,0.7740177157814827
תפ_35552-12-11,v3 sim≥50 softmax,5.301910387143304,3.8365173119055065
תפ_31811-03-21,v3 sim≥50 softmax,5.999999999999998,0.9942595609037497
תפ_8725-11-13,v3 sim≥50 softmax,66.0,0.0
תפ_69980-11-20,v3 sim≥50 softmax,2.3019103871433035,0.0
תפ_57001-11-21,v3 sim≥50 softmax,10.33115909169036,30.039853898894137
תפ_7133-07-20,v3 sim≥50 softmax,1.2054402551342598,10.971164261992321
תפ_6695-10-23,v3 sim≥50 softmax,14.0,12.0
תפ_28991-04-22,v3 sim≥50 softmax,16.307437353543424,7.221370270136539
תפ_69797-03-23,v3 sim≥50 softmax,8.698133679938344,17.555826296008803
תפ_68389-07-20,v3 sim≥50 softmax,4.142452307734327,2.213507723262488
תפ_57474-07-15,v3 sim≥50 softmax,6.755081337596289,4.530488025577746
תפ_23475-08-13,v3 sim≥50 softmax,5.959349299229675,0.7144306368259663
תפ_24257-09-22,v3 sim≥50 softmax,6.0,11.333333333333336
תפ_6421-12-11,v3 sim≥50 softmax,14.26076448872493,27.806507564561358
תפ_62238-06-20,v3 sim≥50 softmax,7.914874708077917,10.48284660049854
תפ_60084-07-20,v3 sim≥50 softmax,2.0,9.0
תפ_28744-03-21,v3 sim≥50 softmax,0.931403370094646,3.6646084393243186
תפ_35979-08-19,v3 sim≥50 softmax,4.385097904979151,4.385097904979155
תפ_23782-02-20,v3 sim≥50 softmax,25.14397323459054,26.859933086476346
תפח_43110-11-15,v3 sim≥50 softmax,12.0,12.0
תפ_39941-11-19,v3 sim≥50 softmax,11.78298158041072,8.285557472075453
תפ_66542-05-20,v3 sim≥50 softmax,10.780463072762537,15.389726509928572
תפ_17707-04-14,v3 sim≥50 softmax,4.68365483848887,8.008205476346419
תפ_25009-02-23,v3 sim≥50 softmax,2.81792846933169,5.176845295964021
תפ_28787-04-22,v3 sim≥50 softmax,0.3010732174617914,3.0765299006320816
תפ_36728-06-18,v3 sim≥50 softmax,1.782076092708575,5.830481630129249
תפ_35227-05-17,v3 sim≥50 softmax,3.101256716089278,1.420650923585569
תפ_24302-05-16,v3 sim≥50 softmax,0.0,6.0
תפ_41216-03-22,v3 sim≥50 softmax,1.9107554326975897,9.910755432697584
תפ_42291-02-16,v3 sim≥50 softmax,6.0,6.0000000000000036
תפ_33337-07-23,v3 sim≥50 softmax,6.0,8.0
תפ_16651-01-24,v3 sim≥50 softmax,38.57689055976853,42.778198100783705
תפ_52455-07-12,v3 sim≥50 softmax,1.3333333333333321,6.333333333333332
תפ_49990-03-13,v3 sim≥50 softmax,30.949021611949192,47.45525395845777
תפ_3742-07-18,v3 sim≥50 softmax,30.0,52.0
תפ_273-10-15,v3 sim≥50 softmax,12.0,6.0
תפ_40634-03-20,v3 sim≥50 softmax,8.469511974422257,14.939023948844515
תפ_41326-11-15,v3 sim≥50 softmax,7.924234314520018,17.159054415340087
תפ_43085-06-21,v3 sim≥50 softmax,24.136504081057854,29.328615737996202
תפח_36202-01-22,v3 sim≥50 softmax,132.0,144.0
תפ_1064-10-21,v3 sim≥50 softmax,3.094553142838137,17.270297904774573
עפ_6989-13,v3 sim≥50 softmax,8.447143183948288,23.070857227490407
תפ_57002-03-23,v3 sim≥50 softmax,0.0,0.0
תפח_11230-01-12,v3 sim≥50 softmax,7.628987009415525,16.92753247646121
תפ_54732-03-18,v3 sim≥50 softmax,8.0,14.0
תפח_42980-08-18,v3 sim≥50 softmax,40.84782467867294,39.41738961440751
תפ_30191-05-15,v3 sim≥50 softmax,1.1382209562616055,650.2764419125232
תפ_18327-09-22,v3 sim≥50 softmax,0.8591611971060438,7.105427357601002e-15
תפ_64941-05-17,v3 sim≥50 softmax,6.0,6.0
תפ_2077-10-23,v3 sim≥50 softmax,10.781744207176292,11.652409557748214
תפח_54962-08-15,v3 sim≥50 softmax,85.52656208903753,86.55780466768027
תפ_35364-01-18,v3 sim≥50 softmax,5.999999999999993,0.0
תפ_39800-09-18,v3 sim≥50 softmax,8.496012265815999,10.986555101578958
תפ_47348-11-21,v3 sim≥50 softmax,8.0,0.0
תפ_34027-04-18,v3 sim≥50 softmax,1.195483776747821,7.105427357601002e-15
תפ_54230-03-21,v3 sim≥50 softmax,7.597929152748883,5.34796522989987
תפ_26478-04-22,v3 sim≥50 softmax,4.178450356590567,7.510357768101045
תפח_56363-07-20,v3 sim≥50 softmax,23.999999999999993,40.0
תפ_54514-04-22,v3 sim≥50 softmax,2.0,14.0
תפ_400-11-23,v3 sim≥50 softmax,0.7310585786300043,17.90166518137964
תפ_24896-04-20,v3 sim≥50 softmax,0.733211323745083,2.832345090544692
תפח_1168-08,v3 sim≥50 softmax,96.0,0.0
תפ_28659-02-14,v3 sim≥50 softmax,2.61891838757162,3.120873804627088
תפ_58960-01-13,v3 sim≥50 softmax,0.0,0.0
תפח_39587-07-21,v3 sim≥50 softmax,20.0,36.0
תפ_7626-04-20,v3 sim≥50 softmax,2.926523748783616,5.279864878344618
תפ_29671-12-13,v3 sim≥50 softmax,8.0,5.861572300951181
תפ_50330-07-18,v3 sim≥50 softmax,14.929396193325317,28.488747714477313
תפ_39500-07-20,v3 sim≥50 softmax,0.5308667753031049,0.9002094818973774
תפ_24906-07-16,v3 sim≥50 softmax,2.0,4.0
תפ_50071-08-16,v3 sim≥50 softmax,12.776812017484819,12.93217442098178
תפ_50121-12-11,v3 sim≥50 softmax,2.0,4.0
תפ_13177-04-21,v3 sim≥50 softmax,15.546162966512796,23.357827625628147
תפ_51306-12-18,v3 sim≥50 softmax,36.165814656703155,67.5967621827525
תפ_24822-01-21,v3 sim≥50 softmax,1.5058248042365179,0.5561109744694832
תפח_26175-10-16,v3 sim≥50 softmax,6.0,24.0
תפ_10182-01-24,v3 sim≥50 softmax,3.203615377415808,7.628080166832902
תפ_18449-04-23,v3 sim≥50 softmax,3.8365173119055065,1.6730346238110094
עפ_6235-22,v3 sim≥50 softmax,7.680563099254002,16.066400003886628
תפ_49772-11-16,v3 sim≥50 softmax,0.3333333333333339,5.333333333333332
תפ_8310-10-18,v3 sim≥50 softmax,4.510740496594739,3.5910541487163314
תפ_11734-06-22,v3 sim≥50 softmax,3.048577795358529,32.93128850211242
תפ_6474-08-20,v3 sim≥50 softmax,0.0,0.0
תפ_10938-11-23,v3 sim≥50 softmax,0.30411754123958623,4.596858765921635
תפ_4459-03-24,v3 sim≥50 softmax,6.0,6.0
תפ_14044-03-20,v3 sim≥50 softmax,0.5501410588826641,2.6951769968766257
תפ_182-11-12,v3 sim≥50 softmax,14.681986920231363,31.99136858358017
תפ_9111-02-15,v3 sim≥50 softmax,6.533695619888192,0.8723428583141271
תפ_66150-06-22,v3 sim≥50 softmax,9.0,9.0
תפ_32560-12-16,v3 sim≥50 softmax,0.34429577646043086,6.705660505878136
תפ_44725-12-14,v3 sim≥50 softmax,0.0,0.0
תפ_63328-04-21,v3 sim≥50 softmax,4.3778302426642295,0.25263717488768833
תפ_6153-02-21,v3 sim≥50 softmax,15.714096819250525,25.26826694199709
תפ_28624-07-24,v3 sim≥50 softmax,0.9664824575195912,8.925394199152372
תפ_1580-11-23,v3 sim≥50 softmax,2.7158060659830205,2.623250302339464
תפ_41762-12-20,v3 sim≥50 softmax,1.4695119744222556,5.204267961633384
תפ_185-11-12,v3 sim≥50 softmax,3.2196252284963762,18.439250456992752
תפ_31228-01-22,v3 sim≥50 softmax,11.184033955900961,3.1549290753179164
עפ_3617-13,v3 sim≥50 softmax,108.0,60.0
תפ_1118-10-18,v3 sim≥50 softmax,20.97262010097301,23.94524020194602
תפ_65958-12-15,v3 sim≥50 softmax,0.762532109057311,2.2479333136400825
תפ_24514-09-15,v3 sim≥50 softmax,0.0,24.0
תפ_18557-10-21,v3 sim≥50 softmax,11.962181629072251,13.086483558828888
תפח_355-09-13,v3 sim≥50 softmax,8.0,60.0
תפ_46939-09-23,v3 sim≥50 softmax,0.7464084116082823,4.533888773297253
תפ_18094-06-24,v3 sim≥50 softmax,9.059707788085428,1.2716493457025138
תפ_50321-03-16,v3 sim≥50 softmax,24.0,20.0
תפ_15842-11-20,v3 sim≥50 softmax,0.7018332483858885,1.734417861280491
תפ_53377-09-22,v3 sim≥50 softmax,4.754930306450532,3.216473891824066
תפ_19908-10-21,v3 sim≥50 softmax,14.07576568547998,25.613648528219972
תפ_6431-05-13,v3 sim≥50 softmax,6.0,7.0
תפח_22343-07-11,v3 sim≥50 softmax,97.0544685716186,92.67625600026602
תפ_42581-06-21,v3 sim≥50 softmax,4.8652361808052405,20.10872696800874
תפח_16644-04-16,v3 sim≥50 softmax,12.0,12.0
תפ_59488-11-21,v3 sim≥50 softmax,21.85975948642791,36.66595301667034
תפ_54807-01-21,v3 sim≥50 softmax,0.88641671102455,1.5851874667315897
תפ_13-02-14,v3 sim≥50 softmax,3.0,30.0
תפ_69158-11-16,v3 sim≥50 softmax,0.8991313882645002,1.4807766093757806
תפ_17260-12-23,v3 sim≥50 softmax,9.576706717210836,17.73490186020814
תפ_43752-01-19,v3 sim≥50 softmax,7.7283370118933,4.229391621190096
תפ_1641-04-19,v3 sim≥50 softmax,1.3952762982505256,1.7148951326733695
תפ_22029-03-21,v3 sim≥50 softmax,15.262329821228054,8.427076192402112
תפ_47022-05-14,v3 sim≥50 softmax,1.9999999999999964,10.0
תפ_8868-12-21,v3 sim≥50 softmax,10.301910387143305,22.698089612856705
תפ_17916-05-19,v3 sim≥50 softmax,5.0,12.0
תפ_41901-08-23,v3 sim≥50 softmax,6.560165919442941,7.3810643621899885
תפ_22765-09-19,v3 sim≥50 softmax,8.932367876462433,12.763755091232795
תפ_42106-01-22,v3 sim≥50 softmax,0.504659260521116,0.7209418007444519
תפ_48978-07-21,v3 sim≥50 softmax,5.0865973828100515,4.23883115234171
תפ_41886-08-15,v3 sim≥50 softmax,6.449186624037093,2.836382739136944
תפ_56762-03-21,v3 sim≥50 softmax,3.6552928931500226,14.621171572600097
תפ_57020-05-22,v3 sim≥50 softmax,64.22261382993655,78.01013857557491
תפ_51094-10-14,v3 sim≥50 softmax,6.633899010410808,18.45278500743629
תפ_3429-07-20,v3 sim≥50 softmax,14.948947389476075,10.603860835489641
תפ_16020-10-22,v3 sim≥50 softmax,23.0,30.0
תפ_6832-11-23,v3 sim≥50 softmax,6.415950304986172,3.7156608492677208
תפ_35431-03-21,v3 sim≥50 softmax,11.461129515015674,11.763871570785753
תפ_17474-08-14,v3 sim≥50 softmax,10.0,15.0
תפ_21009-03-15,v3 sim≥50 softmax,7.09197130562411,11.204267961633391
תפ_38355-09-23,v3 sim≥50 softmax,26.13046777608558,32.63192349204091
תפ_54337-05-21,v3 sim≥50 softmax,9.803893415348227,3.952053369007473
תפ_7617-07-23,v3 sim≥50 softmax,6.489837324807418,2.2652440127888767
תפ_34630-12-21,v3 sim≥50 softmax,9.0,2.0
תפ_52077-12-20,v3 sim≥50 softmax,41.28328995538226,58.73994794645873
תפ_21971-07-18,v3 sim≥50 softmax,0.6443843325039929,4.3309577049938
תפ_20778-11-12,v3 sim≥50 softmax,16.714707093887952,18.238646005837715
תפח_2690-09-19,v3 sim≥50 softmax,39.725345513963305,79.03878020954792
תפ_13301-07-18,v3 sim≥50 softmax,2.986471633590522,8.48014027878132
תפ_12761-11-15,v3 sim≥50 softmax,4.075241852158012,0.7538341062198128
תפ_10096-07-19,v3 sim≥50 softmax,0.1192029220221178,4.0000000000000036
תפ_41522-05-18,v3 sim≥50 softmax,1.2136138422371552,1.5384752907324284
תפ_53715-12-15,v3 sim≥50 softmax,3.106689798260092,7.660034697390138
תפ_33420-12-20,v3 sim≥50 softmax,3.687589468962681,14.433110799503169
תפ_57526-07-21,v3 sim≥50 softmax,6.0,2.0
תפ_3068-11-15,v3 sim≥50 softmax,5.297651424174235,5.629385751977647
תפ_1390-04-22,v3 sim≥50 softmax,6.232496940155649,15.225571314120224
תפ_630-02-18,v3 sim≥50 softmax,0.3901959564344626,0.742088875495881
תפ_56731-07-23,v3 sim≥50 softmax,6.0,1.4210854715202004e-14
תפ_57202-06-19,v3 sim≥50 softmax,37.99999999999999,42.0
תפח_866-07-14,v3 sim≥50 softmax,96.0,132.0
תפ_6574-09-21,v3 sim≥50 softmax,4.265244012788871,0.26524401278886955
תפ_20644-11-22,v3 sim≥50 softmax,35.84846862904004,29.848468629040035
תפ_18300-11-18,v3 sim≥50 softmax,2.9198356717610032,0.4172021550668248
תפ_39850-07-16,v3 sim≥50 softmax,18.0,20.0
תפ_5007-12,v3 sim≥50 softmax,9.0,12.0
תפ_10171-06-22,v3 sim≥50 softmax,1.7763568394002505e-15,6.0000000000000036
תפ_741-01-16,v3 sim≥50 softmax,9.528120932515222,12.954775373175323
עפ_5806-22,v3 sim≥50 softmax,108.0,84.0
תפ_25425-02-22,v3 sim≥50 softmax,18.0,24.0
תפ_40932-03-18,v3 sim≥50 softmax,14.424935793007108,23.638443515408795
תפ_50148-01-14,v3 sim≥50 softmax,2.0974315849226457,1.629495796092172
תפ_48435-02-17,v3 sim≥50 softmax,1.0,8.0
תפ_70373-03-23,v3 sim≥50 softmax,10.022938622269564,10.720628886199819
תפ_41952-02-22,v3 sim≥50 softmax,7.849791180977196,4.150208819022801
תפ_1106-03-18,v3 sim≥50 softmax,4.9402922119145725,4.728350654297486
תפ_46379-02-21,v3 sim≥50 softmax,6.256059687344578,2.4134842276255313
תפח_53698-03-17,v3 sim≥50 softmax,58.861656714817464,59.158238545721105
תפח_63357-03-18,v3 sim≥50 softmax,54.95385018335972,61.90770036671941
תפ_5711-02-09,v3 sim≥50 softmax,6.0000000000000036,7.105427357601002e-15
עפ_5590-16,v3 sim≥50 softmax,19.489543189340736,43.47246318464955
תפ_56149-01-15,v3 sim≥50 softmax,12.0,18.0
תפ_57272-12-20,v3 sim≥50 softmax,3.061292606711511,12.586002515148031
תפ_5388-11-13,v3 sim≥50 softmax,12.681891169319826,7.681891169319833
תפ_41052-11-19,v3 sim≥50 softmax,16.786865212107433,26.655247824007425
תפ_15423-12-19,v3 sim≥50 softmax,2.625610736022839,13.962112205212186
תפ_7811-10-23,v3 sim≥50 softmax,10.979674649614836,4.224593312018541
תפ_20059-09-13,v3 sim≥50 softmax,0.0,0.0
תפ_12325-09-15,v3 sim≥50 softmax,0.025355348312508852,3.5644570897816905
תפ_50716-11-19,v3 sim≥50 softmax,3.5,0.0
תפ_28246-06-21,v3 sim≥50 softmax,10.290616770555573,16.955967744885896
תפ_34117-10-18,v3 sim≥50 softmax,8.0,4.0
תפח_5551-06-16,v3 sim≥50 softmax,12.0,24.0
תפ_63642-12-18,v3 sim≥50 softmax,4.319550765476176,1.6525956109289837
עפ_1932-15,v3 sim≥50 softmax,0.0,22.56956493573459
תפ_65630-05-23,v3 sim≥50 softmax,22.456658631574086,34.940803917884274
תפ_38154-09-17,v3 sim≥50 softmax,0.0,0.0
תפ_60765-03-22,v3 sim≥50 softmax,4.973984650614945,24.4884280149774
